node_id,energy,time,issue_type,starting_time,rootcause
consumptionNode_1,28.616601691649986,0,none,0,0
consumptionNode_1,31.022257555065845,1,none,0,0
consumptionNode_1,33.5486896322676,2,none,0,0
consumptionNode_1,36.43077816392265,3,none,0,0
consumptionNode_1,38.92212383028385,4,none,0,0
consumptionNode_1,40.79011980287619,5,none,0,0
consumptionNode_1,45.04920263425618,6,none,0,0
consumptionNode_1,45.93272933294352,7,none,0,0
consumptionNode_1,47.15907492041883,8,none,0,0
consumptionNode_1,48.13671845800324,9,none,0,0
consumptionNode_1,51.55391872682735,10,none,0,0
consumptionNode_1,50.286703772073025,11,none,0,0
consumptionNode_1,54.71697348848186,12,none,0,0
consumptionNode_1,47.989983482131585,13,none,0,0
consumptionNode_1,54.87760647579503,14,none,0,0
consumptionNode_1,49.03539893337179,15,none,0,0
consumptionNode_1,54.5248355446481,16,none,0,0
consumptionNode_1,50.78515214508795,17,none,0,0
consumptionNode_1,54.673461517041886,18,none,0,0
consumptionNode_1,57.292294336801476,19,none,0,0
consumptionNode_1,55.54113881945736,20,none,0,0
consumptionNode_1,55.62042198416695,21,none,0,0
consumptionNode_1,56.3329632139552,22,none,0,0
consumptionNode_1,57.05782589472449,23,none,0,0
consumptionNode_1,58.320723834375585,24,none,0,0
consumptionNode_1,54.37180947655924,25,none,0,0
consumptionNode_1,56.24559452489869,26,none,0,0
consumptionNode_1,59.273717232517185,27,none,0,0
consumptionNode_1,54.40029520098073,28,none,0,0
consumptionNode_1,52.774887599096296,29,none,0,0
consumptionNode_1,47.134565634662025,30,none,0,0
consumptionNode_1,56.98215832568509,31,none,0,0
consumptionNode_1,52.11009356724567,32,none,0,0
consumptionNode_1,53.25097186584407,33,none,0,0
consumptionNode_1,55.63718783499828,34,none,0,0
consumptionNode_1,57.38583812523259,35,none,0,0
consumptionNode_1,53.243114229194475,36,none,0,0
consumptionNode_1,51.3978490014627,37,none,0,0
consumptionNode_1,56.15607993697448,38,none,0,0
consumptionNode_1,55.484457644005516,39,none,0,0
consumptionNode_1,55.99279583492331,40,none,0,0
consumptionNode_1,60.0479872375453,41,none,0,0
consumptionNode_1,62.842245677515656,42,none,0,0
consumptionNode_1,62.27172470045267,43,none,0,0
consumptionNode_1,61.863044294793575,44,none,0,0
consumptionNode_1,62.37217534258305,45,none,0,0
consumptionNode_1,61.8446961121253,46,none,0,0
consumptionNode_1,61.46059758691452,47,none,0,0
consumptionNode_1,61.89387247324208,48,none,0,0
consumptionNode_1,57.47717728184777,49,none,0,0
consumptionNode_1,55.69941107577413,50,none,0,0
consumptionNode_1,52.23167641208721,51,none,0,0
consumptionNode_1,54.15497935128638,52,none,0,0
consumptionNode_1,50.47974943987182,53,none,0,0
consumptionNode_1,51.7734804975957,54,none,0,0
consumptionNode_1,54.67186785261338,55,none,0,0
consumptionNode_1,50.24845075417826,56,none,0,0
consumptionNode_1,47.23114232387284,57,none,0,0
consumptionNode_1,47.01862971177003,58,none,0,0
consumptionNode_1,47.832024358485555,59,none,0,0
consumptionNode_1,46.896328597390635,60,none,0,0
consumptionNode_1,44.768107579969964,61,none,0,0
consumptionNode_1,45.2396870904996,62,none,0,0
consumptionNode_1,41.98927262272901,63,none,0,0
consumptionNode_1,40.75927886374552,64,none,0,0
consumptionNode_1,39.41688734279016,65,none,0,0
consumptionNode_1,37.767067071131706,66,none,0,0
consumptionNode_1,35.7886211041952,67,none,0,0
consumptionNode_1,34.70644234643708,68,none,0,0
consumptionNode_1,32.79659488150814,69,none,0,0
consumptionNode_1,31.32650272092585,70,none,0,0
consumptionNode_1,29.65726476559926,71,none,0,0
consumptionNode_1,28.399891529733306,72,none,0,0
consumptionNode_1,29.31814691012576,73,none,0,0
consumptionNode_1,29.275762776098087,74,none,0,0
consumptionNode_1,29.8696813581787,75,none,0,0
consumptionNode_1,30.460436853125273,76,none,0,0
consumptionNode_1,30.757837880845475,77,none,0,0
consumptionNode_1,31.216080590093853,78,none,0,0
consumptionNode_1,31.271883425670367,79,none,0,0
consumptionNode_1,31.300628097252535,80,none,0,0
consumptionNode_1,31.038559630252756,81,none,0,0
consumptionNode_1,30.558484073257404,82,none,0,0
consumptionNode_1,29.782915553536522,83,none,0,0
consumptionNode_1,28.856945806098715,84,none,0,0
consumptionNode_1,27.55078038791251,85,none,0,0
consumptionNode_1,26.112547791355293,86,none,0,0
consumptionNode_1,23.75632248534394,87,none,0,0
consumptionNode_1,22.739625108137652,88,none,0,0
consumptionNode_1,19.14129203894231,89,none,0,0
consumptionNode_1,18.08227996057786,90,none,0,0
consumptionNode_1,18.902579160766088,91,none,0,0
consumptionNode_1,17.27052593455332,92,none,0,0
consumptionNode_1,14.93480061794604,93,none,0,0
consumptionNode_1,14.69212761822588,94,none,0,0
consumptionNode_1,13.96667702487664,95,none,0,0
consumptionNode_1,13.874762055839538,96,none,0,0
consumptionNode_1,9.936738058525222,97,none,0,0
consumptionNode_1,11.970830893124047,98,none,0,0
consumptionNode_1,13.002218579377036,99,none,0,0
consumptionNode_1,13.60857687592856,100,none,0,0
consumptionNode_1,12.575902002618434,101,none,0,0
consumptionNode_1,10.002762696704433,102,none,0,0
consumptionNode_1,9.135339500263065,103,none,0,0
consumptionNode_1,3.508617149503435,104,none,0,0
consumptionNode_1,8.248930726804971,105,none,0,0
consumptionNode_1,5.477649244412791,106,none,0,0
consumptionNode_1,5.423356598951986,107,none,0,0
consumptionNode_1,5.980608856798607,108,none,0,0
consumptionNode_1,7.784164739074032,109,none,0,0
consumptionNode_1,7.766370596521835,110,none,0,0
consumptionNode_1,10.435223493911987,111,none,0,0
consumptionNode_1,12.21626574103229,112,none,0,0
consumptionNode_1,13.223341970958442,113,none,0,0
consumptionNode_1,13.867096130297124,114,none,0,0
consumptionNode_1,13.528651601952811,115,none,0,0
consumptionNode_1,16.578161031351993,116,none,0,0
consumptionNode_1,18.148979868641284,117,none,0,0
consumptionNode_1,16.376986336750623,118,none,0,0
consumptionNode_1,19.7294040235388,119,none,0,0
consumptionNode_1,19.08224883517488,120,none,0,0
consumptionNode_1,20.70659145536592,121,none,0,0
consumptionNode_1,17.54103996947625,122,none,0,0
consumptionNode_1,19.573331063870953,123,none,0,0
consumptionNode_1,18.19548713225577,124,none,0,0
consumptionNode_1,17.49654243712275,125,none,0,0
consumptionNode_1,17.835741110055032,126,none,0,0
consumptionNode_1,19.280057146311428,127,none,0,0
consumptionNode_1,21.088333853023304,128,none,0,0
consumptionNode_1,21.817153106173617,129,none,0,0
consumptionNode_1,21.848164677124,130,none,0,0
consumptionNode_1,21.347823565899265,131,none,0,0
consumptionNode_1,22.62262193642543,132,none,0,0
consumptionNode_1,23.717797072815394,133,none,0,0
consumptionNode_1,25.76551520355288,134,none,0,0
consumptionNode_1,24.119162863176438,135,none,0,0
consumptionNode_1,23.841502905650298,136,none,0,0
consumptionNode_1,25.13341230229464,137,none,0,0
consumptionNode_1,24.241049247511956,138,none,0,0
consumptionNode_1,26.77451047728582,139,none,0,0
consumptionNode_1,24.93469251159278,140,none,0,0
consumptionNode_1,27.899282892544242,141,none,0,0
consumptionNode_1,26.678161754605597,142,none,0,0
consumptionNode_1,27.662691636382075,143,none,0,0
consumptionNode_1,29.027163607797647,144,none,0,0
consumptionNode_1,31.2649619102355,145,none,0,0
consumptionNode_1,33.71115150611935,146,none,0,0
consumptionNode_1,35.964240994334446,147,none,0,0
consumptionNode_1,39.000146180606784,148,none,0,0
consumptionNode_1,42.852849406474256,149,none,0,0
consumptionNode_1,44.50038931641353,150,none,0,0
consumptionNode_1,44.532424593078915,151,none,0,0
consumptionNode_1,47.08549647697679,152,none,0,0
consumptionNode_1,50.840070991906614,153,none,0,0
consumptionNode_1,51.644522102534786,154,none,0,0
consumptionNode_1,53.34359386844366,155,none,0,0
consumptionNode_1,54.30088258191827,156,none,0,0
consumptionNode_1,57.72382657120583,157,none,0,0
consumptionNode_1,53.222027863570965,158,none,0,0
consumptionNode_1,54.84512700741784,159,none,0,0
consumptionNode_1,53.40269507060004,160,none,0,0
consumptionNode_1,52.63982478588355,161,none,0,0
consumptionNode_1,51.51174030149717,162,none,0,0
consumptionNode_1,51.93104056303994,163,none,0,0
consumptionNode_1,52.17798106271502,164,none,0,0
consumptionNode_1,54.17615108970288,165,none,0,0
consumptionNode_1,48.76579273098968,166,none,0,0
consumptionNode_1,55.82776763658836,167,none,0,0
consumptionNode_1,57.618865406153894,168,none,0,0
consumptionNode_1,57.22545371909597,169,none,0,0
consumptionNode_1,52.106224627892324,170,none,0,0
consumptionNode_1,53.37265501952819,171,none,0,0
consumptionNode_1,56.27451787397823,172,none,0,0
consumptionNode_1,57.27555059325436,173,none,0,0
consumptionNode_1,55.936745443437026,174,none,0,0
consumptionNode_1,53.22717802081275,175,none,0,0
consumptionNode_1,54.276006684278364,176,none,0,0
consumptionNode_1,54.40684627683675,177,none,0,0
consumptionNode_1,54.603727572215526,178,none,0,0
consumptionNode_1,54.136760040729,179,none,0,0
consumptionNode_1,52.07362239467877,180,none,0,0
consumptionNode_1,52.706714208751634,181,none,0,0
consumptionNode_1,56.6473398319782,182,none,0,0
consumptionNode_1,57.70869836430966,183,none,0,0
consumptionNode_1,58.94345827444633,184,none,0,0
consumptionNode_1,59.75585438957963,185,none,0,0
consumptionNode_1,63.072445134318464,186,none,0,0
consumptionNode_1,62.69300124534655,187,none,0,0
consumptionNode_1,63.217401701592436,188,none,0,0
consumptionNode_1,60.238313415340755,189,none,0,0
consumptionNode_1,59.34707065654979,190,none,0,0
consumptionNode_1,66.61111625182234,191,none,0,0
consumptionNode_1,62.49278241758552,192,none,0,0
consumptionNode_1,65.4052733048032,193,none,0,0
consumptionNode_1,57.181984002366946,194,none,0,0
consumptionNode_1,60.969944091129676,195,none,0,0
consumptionNode_1,59.31402987029322,196,none,0,0
consumptionNode_1,54.450862164496954,197,none,0,0
consumptionNode_1,51.941382261240356,198,none,0,0
consumptionNode_1,55.60092421664953,199,none,0,0
consumptionNode_1,52.45274187800043,200,none,0,0
consumptionNode_1,50.562367544937615,201,none,0,0
consumptionNode_1,46.73322131331588,202,none,0,0
consumptionNode_1,46.03575097586889,203,none,0,0
consumptionNode_1,46.9431368833503,204,none,0,0
consumptionNode_1,45.81425338311504,205,none,0,0
consumptionNode_1,44.485219892954106,206,none,0,0
consumptionNode_1,41.32624663461794,207,none,0,0
consumptionNode_1,41.38976964557714,208,none,0,0
consumptionNode_1,39.6332182032345,209,none,0,0
consumptionNode_1,38.29303530534855,210,none,0,0
consumptionNode_1,36.154800124779285,211,none,0,0
consumptionNode_1,34.36260545265593,212,none,0,0
consumptionNode_1,32.76175908456809,213,none,0,0
consumptionNode_1,31.1299535651309,214,none,0,0
consumptionNode_1,29.872342334739976,215,none,0,0
consumptionNode_1,28.296323850979363,216,none,0,0
consumptionNode_1,28.735278848645702,217,none,0,0
consumptionNode_1,29.760156332637678,218,none,0,0
consumptionNode_1,29.997888987322703,219,none,0,0
consumptionNode_1,30.4005208277278,220,none,0,0
consumptionNode_1,30.84760924358601,221,none,0,0
consumptionNode_1,31.182985492010122,222,none,0,0
consumptionNode_1,31.326801713013214,223,none,0,0
consumptionNode_1,31.068176612863585,224,none,0,0
consumptionNode_1,30.946394563787372,225,none,0,0
consumptionNode_1,30.57354406550214,226,none,0,0
consumptionNode_1,29.424462492768143,227,none,0,0
consumptionNode_1,28.349635070210656,228,none,0,0
consumptionNode_1,27.237740552700473,229,none,0,0
consumptionNode_1,25.52661320615964,230,none,0,0
consumptionNode_1,24.2056452031503,231,none,0,0
consumptionNode_1,21.073878329165417,232,none,0,0
consumptionNode_1,21.28946259966207,233,none,0,0
consumptionNode_1,20.666972530952897,234,none,0,0
consumptionNode_1,19.69654901069108,235,none,0,0
consumptionNode_1,17.05682567749767,236,none,0,0
consumptionNode_1,17.8825283999173,237,none,0,0
consumptionNode_1,14.651987174286088,238,none,0,0
consumptionNode_1,12.740706364383017,239,none,0,0
consumptionNode_1,12.867336836073791,240,none,0,0
consumptionNode_1,10.781186747075271,241,none,0,0
consumptionNode_1,10.667064344172978,242,none,0,0
consumptionNode_1,9.863306069913401,243,none,0,0
consumptionNode_1,9.655691867329077,244,none,0,0
consumptionNode_1,10.891831650685706,245,none,0,0
consumptionNode_1,6.8172395205620875,246,none,0,0
consumptionNode_1,7.888840441868408,247,none,0,0
consumptionNode_1,11.297681550732497,248,none,0,0
consumptionNode_1,3.977927355386886,249,none,0,0
consumptionNode_1,6.228327592778292,250,none,0,0
consumptionNode_1,2.2479672568851607,251,none,0,0
consumptionNode_1,7.359234809618731,252,none,0,0
consumptionNode_1,6.979382560585482,253,none,0,0
consumptionNode_1,10.199660656473196,254,none,0,0
consumptionNode_1,6.261377976798473,255,none,0,0
consumptionNode_1,10.775010830455471,256,none,0,0
consumptionNode_1,10.18581421037256,257,none,0,0
consumptionNode_1,15.70740288329486,258,none,0,0
consumptionNode_1,15.828767253678844,259,none,0,0
consumptionNode_1,16.60084510590876,260,none,0,0
consumptionNode_1,17.76542391590547,261,none,0,0
consumptionNode_1,18.617840583443147,262,none,0,0
consumptionNode_1,20.982541720663985,263,none,0,0
consumptionNode_1,18.723613558025285,264,none,0,0
consumptionNode_1,19.668681988783245,265,none,0,0
consumptionNode_1,17.16714983002231,266,none,0,0
consumptionNode_1,18.91930646899928,267,none,0,0
consumptionNode_1,20.339386234192713,268,none,0,0
consumptionNode_1,17.90864755332324,269,none,0,0
consumptionNode_1,19.983601322968212,270,none,0,0
consumptionNode_1,17.91740756198984,271,none,0,0
consumptionNode_1,18.87485179047806,272,none,0,0
consumptionNode_1,21.29111772833169,273,none,0,0
consumptionNode_1,21.786459604404026,274,none,0,0
consumptionNode_1,22.51858003195384,275,none,0,0
consumptionNode_1,22.935190979310576,276,none,0,0
consumptionNode_1,23.268906876547312,277,none,0,0
