node_id,energy,time,issue_type,starting_time,rootcause
consumptionNode_1,25.371087807173748,0,none,0,0
consumptionNode_1,27.960605832794293,1,none,0,0
consumptionNode_1,30.415016054573577,2,none,0,0
consumptionNode_1,32.89180260796912,3,none,0,0
consumptionNode_1,34.14764350149915,4,none,0,0
consumptionNode_1,37.359453168266604,5,none,0,0
consumptionNode_1,38.28859410313727,6,none,0,0
consumptionNode_1,41.22812605077539,7,none,0,0
consumptionNode_1,43.05876575156847,8,none,0,0
consumptionNode_1,42.798473612209285,9,none,0,0
consumptionNode_1,41.88946133435995,10,none,0,0
consumptionNode_1,45.67489318414679,11,none,0,0
consumptionNode_1,48.56586367672105,12,none,0,0
consumptionNode_1,45.74909547709494,13,none,0,0
consumptionNode_1,46.81641117542199,14,none,0,0
consumptionNode_1,49.66188858470831,15,none,0,0
consumptionNode_1,45.22475221883585,16,none,0,0
consumptionNode_1,47.982859082138894,17,none,0,0
consumptionNode_1,46.78123522231363,18,none,0,0
consumptionNode_1,51.46163095781411,19,none,0,0
consumptionNode_1,46.76939991199409,20,none,0,0
consumptionNode_1,51.78411532768295,21,none,0,0
consumptionNode_1,49.219128851429026,22,none,0,0
consumptionNode_1,49.48889305902879,23,none,0,0
consumptionNode_1,49.41460838235858,24,none,0,0
consumptionNode_1,51.93433484546251,25,none,0,0
consumptionNode_1,54.52759642374301,26,none,0,0
consumptionNode_1,49.10497294932489,27,none,0,0
consumptionNode_1,49.35823929707526,28,none,0,0
consumptionNode_1,46.57032342753223,29,none,0,0
consumptionNode_1,50.92645111322189,30,none,0,0
consumptionNode_1,48.41664864777936,31,none,0,0
consumptionNode_1,49.40937490218021,32,none,0,0
consumptionNode_1,46.82957950314246,33,none,0,0
consumptionNode_1,50.081805017502575,34,none,0,0
consumptionNode_1,49.639887470929224,35,none,0,0
consumptionNode_1,48.54064599672838,36,none,0,0
consumptionNode_1,48.16010916246732,37,none,0,0
consumptionNode_1,54.89356220553261,38,none,0,0
consumptionNode_1,49.71204970354622,39,none,0,0
consumptionNode_1,51.16716887005871,40,none,0,0
consumptionNode_1,53.131911790476195,41,none,0,0
consumptionNode_1,56.26289203050045,42,none,0,0
consumptionNode_1,52.40208999150472,43,none,0,0
consumptionNode_1,58.79127608102215,44,none,0,0
consumptionNode_1,58.72218551037492,45,none,0,0
consumptionNode_1,58.567509511135675,46,none,0,0
consumptionNode_1,61.05825055231198,47,none,0,0
consumptionNode_1,47.13991668415885,48,none,0,0
consumptionNode_1,55.42074611021,49,none,0,0
consumptionNode_1,54.8713880240886,50,none,0,0
consumptionNode_1,51.30217588736876,51,none,0,0
consumptionNode_1,50.965656816201864,52,none,0,0
consumptionNode_1,52.309000403078,53,none,0,0
consumptionNode_1,47.609942207508354,54,none,0,0
consumptionNode_1,47.691600102853265,55,none,0,0
consumptionNode_1,47.77389824772337,56,none,0,0
consumptionNode_1,45.49500852247223,57,none,0,0
consumptionNode_1,43.75791463327841,58,none,0,0
consumptionNode_1,44.562007113669466,59,none,0,0
consumptionNode_1,42.7311928689929,60,none,0,0
consumptionNode_1,39.93801604601098,61,none,0,0
consumptionNode_1,40.60801203328675,62,none,0,0
consumptionNode_1,39.57456531531826,63,none,0,0
consumptionNode_1,37.23854180664654,64,none,0,0
consumptionNode_1,35.00363342699566,65,none,0,0
consumptionNode_1,34.046378520934745,66,none,0,0
consumptionNode_1,32.41062695671022,67,none,0,0
consumptionNode_1,30.668123559342423,68,none,0,0
consumptionNode_1,29.672708825562417,69,none,0,0
